FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23,MidPointX_24,MidPointY_24,Length_24,Width_24,MidPointX_25,MidPointY_25,Length_25,Width_25,MidPointX_26,MidPointY_26,Length_26,Width_26,MidPointX_27,MidPointY_27,Length_27,Width_27,MidPointX_28,MidPointY_28,Length_28,Width_28,MidPointX_29,MidPointY_29,Length_29,Width_29,MidPointX_30,MidPointY_30,Length_30,Width_30,MidPointX_31,MidPointY_31,Length_31,Width_31,MidPointX_32,MidPointY_32,Length_32,Width_32,MidPointX_33,MidPointY_33,Length_33,Width_33,MidPointX_34,MidPointY_34,Length_34,Width_34,MidPointX_35,MidPointY_35,Length_35,Width_35,MidPointX_36,MidPointY_36,Length_36,Width_36,MidPointX_37,MidPointY_37,Length_37,Width_37,MidPointX_38,MidPointY_38,Length_38,Width_38,MidPointX_39,MidPointY_39,Length_39,Width_39
170,12,1114.8194444444443,1480.3402777777778,15.345515564341465,11.996612082053423,777.4685534591194,947.5,18.394502670395678,11.036419255302121,279.89303482587064,921.5348258706467,18.512665661020463,13.906014790373128,516.1838709677419,862.9,18.857601674753095,10.52797747189227,704.6315789473684,819.1315789473684,16.95317858758448,11.50898656652909,1071.6024096385543,797.5722891566265,16.738856101406952,12.730487233920925,768.0403726708074,736.9037267080745,15.878305348031526,12.997016372631053,463.67297297297296,726.8297297297297,18.246287341210852,12.992747727635443,1025.0080213903743,606.9171122994652,17.514870930752203,13.634873842896498,867.9581005586592,417.6508379888269,18.4652999625574,12.430963070344685,1294.0633802816901,412.30751173708927,19.627381303383338,13.94576600128557,728.3114285714286,374.1057142857144,17.006315239934462,13.26058826536916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171,11,777.0931034482759,988.7344827586207,17.675412508505353,10.460896305416401,280.0151515151515,962.7474747474747,18.377550232314803,13.788783818830616,515.9589041095891,904.5342465753424,18.184406225012378,10.308631548924971,704.3827586206896,860.9275862068965,16.89797238161272,10.970943312528377,1071.1193548387096,839.0870967741936,16.17657635331369,12.306097773777584,767.8896103896104,778.6688311688312,15.245131408044593,12.994499182312396,463.0988372093023,768.5174418604652,17.87595851186952,12.333000144784938,1024.5639534883721,648.5348837209302,16.900066912772022,12.996441002983993,867.8373493975904,459.433734939759,17.58659513083902,12.193275302496982,1291.9699453551912,453.7896174863388,19.37547628099688,12.117795638666855,727.843373493976,415.4879518072289,16.28953371488533,13.099834220346505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172,11,776.8733333333333,1029.8666666666668,18.336500484964656,10.42968173416627,280.1617647058824,1003.8088235294117,18.679460833932005,13.992847206414638,515.9177215189874,945.9367088607595,19.038693658261487,10.696682974558476,704.1883116883117,902.8246753246754,17.405224118538854,11.336597962492725,1070.941717791411,880.5674846625767,16.607681630236154,12.604752311328802,767.4880239520958,820.3263473053893,15.781719419823157,13.592349112882463,462.57262569832403,810.0307262569833,17.92342134118811,12.791978350939372,1024.3977272727273,690.2727272727273,17.03462476300635,13.201602288556654,867.4883720930233,500.9941860465116,17.425142123183186,12.67441468431165,1290.610497237569,494.88121546961327,19.716433325113744,11.776521147479574,727.680790960452,457.087570621469,16.83507187778207,13.471971390327397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173,11,776.7323943661971,1070.542253521127,17.515159260089924,10.34828872085436,280.7182741116751,1044.5,18.082906808241578,14.006615231869038,515.9685314685315,987.1923076923077,18.051351171675886,10.144544838265029,703.92,944.4666666666667,16.65266796726981,11.535819800116336,1070.5552147239264,922.1625766871166,16.456675060300796,12.64113100084954,767.2894736842105,861.985380116959,16.198962685784895,13.57902127196405,462.03179190751445,851.5057803468208,17.721379620670287,12.481414547961492,1024.0257142857142,731.7171428571429,17.028190085138114,13.18684531505464,867.0595238095239,542.5297619047619,17.526888479436465,12.308502074310104,1288.9457142857143,535.9685714285714,18.908271838373615,11.844348301971362,727.4005847953216,498.4181286549708,16.444976742541716,13.332861485579226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174,11,776.3972602739726,1111.0821917808219,17.43962052922914,10.715201233135843,281.215,1085.165,18.34041427685037,13.984777586844318,516.06,1028.26,18.556165656799763,10.390838085419597,703.875,985.8355263157895,16.522856509072078,11.8586751692394,1070.0976331360946,963.8431952662722,17.24383155864369,12.558887518078254,766.8720930232558,903.5290697674419,16.69754410655826,13.244937326361926,461.61229946524065,893.1577540106952,18.23580826785906,13.153545706798203,1023.776836158192,773.2457627118644,17.33484597767142,13.080360261111457,866.9540229885057,584.1494252873563,17.917604506891863,12.48606075728225,1287.796089385475,577.2877094972067,19.177862077877922,11.938708246201502,727.316091954023,540.3275862068965,16.808639142191733,13.316397201913592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175,11,776.1214285714286,1151.3,17.31849094436739,10.325818343893586,281.94329896907215,1125.221649484536,18.057111016696606,13.818788507656281,516.1099290780141,1069.1382978723404,18.15333353504491,9.9701513938888,703.8265306122449,1027.343537414966,16.406177876904586,11.479865069721358,1069.7530120481927,1004.7710843373494,16.76028693428512,12.769550796619212,766.5960451977401,945.0028248587571,16.49240296096657,13.77338118837776,461.4946524064171,934.2433155080214,18.328751349104273,13.062870634596425,1023.5517241379309,814.9425287356322,17.012488309654973,13.10598887962782,866.8005780346821,625.8121387283237,17.958012311508153,12.317904996195098,1286.5,618.8411764705883,19.01457810966331,11.432455739035571,726.9294117647058,582.0529411764705,16.571616574781213,13.194848064601462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176,11,775.9225352112676,1191.176056338028,17.068218161598647,10.626808230515755,282.615,1165.405,18.340449973805967,14.093682796143842,516.2214285714285,1109.55,17.98183642581684,9.991449792660152,703.7721088435375,1068.248299319728,16.04385037996294,11.775186839444704,1069.2365269461077,1045.817365269461,16.883872489130486,12.699075626050591,766.5056179775281,986.3483146067416,16.72701955286813,13.677504582743,461.36170212765956,975.3085106382979,18.09120767494077,13.393653770090033,1023.236559139785,856.5430107526881,17.27800636066098,13.773410038916913,866.6472392638037,667.8251533742331,17.449535032202277,12.021572528747233,1285.5348837209303,660.5348837209302,19.086442007799334,11.563533332994254,726.6734104046243,623.6907514450867,16.476637296771216,13.519003855920584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177,11,775.5408163265306,1230.7448979591836,17.12137978466964,10.94053142192031,283.3453608247423,1205.139175257732,18.158890210307206,13.74867613356123,516.548951048951,1149.6748251748252,17.92924720565075,10.322121992061334,703.8958333333334,1108.763888888889,15.40616561664989,12.001204898552718,1068.7823529411764,1086.4235294117648,17.111330248435667,12.74354534904736,766.3426966292135,1027.3314606741574,16.677738410098165,13.70689783801053,461.17894736842106,1016.1368421052632,17.986458383890284,13.591467162323854,1022.8989637305699,897.9870466321244,17.51798958996659,14.072375174553917,866.2650602409639,709.4036144578313,17.49122782860432,12.23912756594053,1284.5941176470587,702.2235294117647,18.449207328622318,11.84223431837888,726.5909090909091,665.1306818181819,16.643610540057757,13.559405601168242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178,11,775.4659863945578,1269.908163265306,17.15249690763633,10.928600716549338,284.2105263157895,1244.5684210526315,17.67192245953513,13.797526729156765,516.9740740740741,1189.8925925925926,17.866801961203993,9.739791223829265,703.8239436619718,1149.119718309859,15.22285564448958,12.018353529154036,1068.2455621301774,1126.9852071005917,16.97610718630041,12.813765402522044,766.2828571428571,1068.1514285714286,16.569957236208,13.550996154603315,461.125,1056.8333333333333,17.88245222044949,13.83920005415405,1022.494923857868,939.6928934010152,17.359348394831837,14.484944956144261,865.933734939759,751.0481927710844,17.183419245941202,12.427952795900302,1283.60625,743.7375,17.956087251662517,11.410337664183437,726.2861271676301,706.6156069364162,16.777970443978425,13.252732842765004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179,11,775.4733333333334,1308.7666666666667,17.188909103891646,11.12020300755616,285.3586387434555,1283.9816753926702,17.76413510009809,13.78311567656754,517.2857142857143,1229.35,18.107910860090495,10.018996904725261,703.9109589041096,1188.9383561643835,15.142444432381211,12.346519038327967,1067.9024390243903,1167.,17.002117095887684,12.421268819097524,766.0454545454545,1108.8352272727273,16.709070457700165,13.58386262974357,461.2754010695187,1097.4893048128342,18.012777054601585,13.424911318842998,1022.0969387755102,980.8265306122449,17.42258564574007,14.399024044132837,865.3988764044943,792.6123595505618,17.31059432080997,13.219842310388875,1282.8727810650887,785.1272189349113,18.279663921592235,11.86755815055149,725.8011363636364,748.2272727272727,16.827033672213247,13.474923441754504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180,11,775.244827586207,1347.403448275862,16.769440001271086,11.035761068133203,286.57065217391306,1322.929347826087,17.412713774362267,13.552901605312725,517.5916030534352,1268.7519083969466,16.886164915187965,10.08654477264671,704.0655172413793,1228.748275862069,14.949356996307893,12.45293475044031,1067.380503144654,1206.9025157232704,16.528078379323567,12.384889922441769,765.745508982036,1149.4760479041915,16.20755163093672,13.27395885729678,461.2932960893855,1137.8463687150838,17.26670760811203,13.451987500108576,1021.8664921465969,1021.9921465968587,17.249949785593806,14.125694849514199,865.1235294117647,834.1705882352941,17.24997266758574,12.708004999386416,1281.8881578947369,826.9605263157895,17.474923331660552,11.195952559811984,725.7183908045977,790.1034482758621,16.352688224576234,13.707119881955151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181,13,775.0443037974684,1385.879746835443,17.21762132384157,11.696568936644226,287.8809523809524,1361.664021164021,17.704532785177996,13.677627703596041,517.7706766917294,1307.7556390977443,16.61132601867784,10.519410746830202,704.0472972972973,1267.9527027027027,15.148780910872247,12.505550678067934,1066.8827160493827,1246.6296296296296,16.57658557097306,12.580092414228663,765.6477272727273,1189.4886363636365,16.516860910743755,13.682313486737524,461.22727272727275,1177.9385026737968,17.65986485433313,13.645295451743412,1021.3275862068965,1062.8793103448274,17.568869175937213,14.761337733982922,864.7192513368984,875.6016042780749,18.156373326471897,13.20589836399451,1280.9966887417218,868.4801324503311,18.344863936297017,10.591256205165115,725.5497237569061,832.1353591160221,16.886554560987626,13.749654499158039,773.364,25.059999999999945,13.726292066106561,12.002806759918288,792.6045751633987,10.65032679738556,18.007888248439194,10.846056029663531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182,13,774.9459459459459,1423.6013513513512,16.375087477142877,11.558172566066746,289.1263736263736,1399.7912087912089,17.10347334702461,13.60234056977445,518.25,1346.325,15.584729855887336,10.303374624478483,704.0763888888889,1306.7430555555557,15.000422991037736,12.394167842566093,1066.2333333333333,1285.76,15.963038774070489,12.146961841810983,765.4030303030303,1229.6393939393938,15.92493934702013,13.324679633159217,461.45882352941175,1217.7882352941176,16.673275466644913,13.201990101981744,1020.8926701570681,1103.4109947643979,16.87137107499828,14.45153345274323,864.510582010582,917.473544973545,17.97113880860658,13.440395380452143,1279.876712328767,910.3767123287671,18.317234716613676,10.216461167362265,725.3876404494382,873.8258426966293,16.96471021903937,13.584735113003562,771.5289855072464,62.90579710144925,15.243804268609773,11.581781752190397,792.2655172413793,51.74137931034488,17.583933911000518,10.528134018276372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,14,774.8881578947369,1461.3223684210527,16.270089269921105,11.909759313015106,290.46067415730334,1437.5168539325844,17.08138666118387,13.3128001699545,518.8481481481482,1385.4555555555555,16.16732429242626,11.03237838468997,704.0921052631579,1345.4013157894738,15.039591858801252,12.9835186699557,1065.7941176470588,1324.813725490196,16.197085636707556,12.288583335405033,765.0748502994012,1269.3622754491018,16.534329259027988,12.982533625591524,461.4378531073446,1257.5056497175142,17.163935361745338,13.243621618869,1020.4246231155779,1143.8115577889448,17.196704983539334,14.767756270075578,864.1108374384237,958.8251231527094,18.691948833896813,13.895955994191045,1278.3181818181818,951.8757575757576,18.928627223384197,11.1598964220435,725.0492227979274,915.800518134715,17.367808735201777,14.366946577608973,769.1209150326797,101.55882352941171,15.604500735720451,12.51617796252111,792.,92.88356164383572,18.39142416109704,10.130867755774634,930.3364779874214,13.097484276729574,16.248235018387447,12.57905349083247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
184,13,292.08235294117645,1474.835294117647,16.297937826077888,13.319577044782667,519.3373983739838,1423.4024390243903,15.21180507805843,10.703375762304523,704.1802721088435,1383.6156462585034,14.412598765931524,13.12442480111578,1065.1756756756756,1363.337837837838,15.704707165608204,12.183908924672519,764.9240506329114,1308.4240506329113,15.819415660762077,12.849350417275819,461.54761904761904,1296.5892857142858,16.230752845988867,13.299436842553451,1020.0608465608466,1183.7804232804233,16.79672530779739,14.431087634526289,863.7849740932643,999.7642487046633,18.219019051450132,13.544513716749671,1276.817365269461,993.0149700598802,18.136173679737524,11.80594150636961,724.8260869565217,957.070652173913,17.128542164477988,13.867592194140546,767.987012987013,141.72077922077915,15.390167862673945,12.954330726977556,791.5909090909091,134.12937062937067,17.645365265938082,10.387752439055456,930.078947368421,54.7697368421052,15.341094549313535,12.67893483957312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
